id,temperature,temp_delta_c,humidity,weight,bee_activity,pressure,voc_ppm,acoustic_hz,ir_entrance_in,ir_entrance_out,pir_motion,battery_v,solar_w,hour_of_day,season_code,health_score,health_status,disease_risk,estimated_harvest_kg
1506,24.45,-5.4,94.3,19.44,0.12,1005.2,406.5,727.9,4,45,1,3.26,1.3,15,2,21,3,0.97,1.0
1507,34.93,5.5,68.0,44.73,0.86,1005.7,50.0,235.1,56,58,0,4.11,4.9,14,0,96,0,0.04,24.6
1508,34.1,6.0,67.2,40.15,0.62,1018.3,46.8,236.8,42,38,0,3.84,3.9,10,0,98,0,0.05,19.6
1509,36.51,9.6,75.9,26.49,0.59,1017.2,102.5,334.3,5,9,0,3.53,0.0,3,3,74,1,0.43,7.4
1510,35.7,9.3,48.8,38.0,0.55,999.4,111.1,379.8,3,3,0,3.62,0.0,18,1,83,1,0.33,17.5
1511,34.1,5.4,65.1,46.57,0.22,1013.2,73.5,218.1,7,3,0,3.87,0.0,4,1,92,0,0.08,23.6
1512,34.99,4.2,67.0,46.91,0.3,1018.5,44.1,234.9,8,10,0,3.9,0.0,19,1,91,0,0.12,24.3
1513,36.39,8.5,47.1,26.15,0.67,1015.5,108.7,205.3,4,15,0,3.84,0.0,21,0,83,1,0.29,7.2
1514,35.84,4.8,73.1,35.34,0.63,1002.0,134.6,373.9,0,-13,0,3.78,0.0,18,2,78,1,0.24,15.3
1515,33.95,3.5,61.4,47.82,0.24,1004.5,58.9,229.9,4,4,0,4.09,0.0,5,3,92,0,0.05,24.8
1516,34.76,3.1,59.1,47.54,1.0,1002.5,42.9,212.7,73,69,0,4.09,7.3,11,1,94,0,0.02,27.9
1517,34.09,2.7,65.7,48.43,0.25,1020.5,59.0,213.5,5,7,0,4.1,0.0,0,2,92,0,0.07,25.3
1518,32.8,-0.2,47.3,25.36,0.5,1007.5,118.9,312.4,23,36,0,3.57,2.9,8,3,85,1,0.25,6.3
1519,30.29,-5.1,41.0,27.75,0.34,1013.3,208.3,435.2,22,17,0,3.41,2.2,9,3,67,2,0.66,8.1
1520,33.86,5.3,62.1,36.6,0.21,1018.3,68.0,223.8,2,7,0,3.88,0.0,5,0,98,0,0.03,15.3
1521,33.23,-0.5,71.0,33.59,0.51,1015.3,123.3,283.7,5,18,0,3.64,0.0,20,2,71,1,0.43,13.5
1522,33.98,2.0,65.6,45.02,1.0,1001.4,74.9,234.7,78,80,0,4.13,6.6,15,0,94,0,0.02,25.5
1523,23.05,-13.2,33.3,19.47,0.11,1016.2,280.0,607.3,6,47,1,3.28,0.3,12,3,30,3,0.8,1.0
1524,34.19,2.8,55.1,47.0,0.8,1013.3,68.9,242.5,54,52,0,3.99,0.0,17,3,98,0,0.04,26.5
1525,34.14,3.2,65.4,38.3,0.2,1005.3,68.3,226.8,7,6,0,3.93,0.0,0,3,90,0,0.01,16.7
1526,28.35,-7.4,83.6,23.39,0.44,1014.8,223.5,518.9,0,-6,0,3.33,0.0,2,1,47,2,0.73,4.5
1527,34.5,3.3,66.8,50.02,0.21,1016.3,70.2,220.6,4,3,1,3.84,0.0,6,0,96,0,0.05,26.5
1528,34.43,5.1,62.3,40.23,0.28,1020.9,35.2,229.5,8,10,0,3.8,0.0,20,2,92,0,0.04,18.5
1529,35.21,2.0,68.8,27.7,0.66,1004.3,134.6,181.3,1,-9,0,3.75,0.0,22,3,85,1,0.31,8.5
1530,33.45,6.2,73.3,35.23,0.68,999.2,87.8,367.3,48,56,0,3.85,2.9,10,0,79,1,0.41,15.4
1531,38.05,13.6,87.2,23.07,0.36,1011.6,170.5,427.2,3,8,0,3.52,0.0,19,2,59,2,0.59,4.2
1532,34.76,3.8,57.7,46.68,1.0,998.3,52.8,219.4,83,78,0,3.9,7.3,14,1,93,0,0.07,27.1
1533,35.5,6.0,76.7,37.04,0.66,1007.0,127.2,182.0,53,42,0,3.72,5.3,13,3,84,1,0.42,16.9
1534,35.05,6.5,60.3,31.53,0.24,1011.3,46.9,227.4,4,6,0,3.97,0.0,1,1,93,0,0.04,11.1
1535,34.91,4.5,60.3,34.44,0.74,1003.5,73.5,232.9,50,49,0,4.1,3.8,13,1,97,0,0.03,14.8
1536,34.36,5.6,64.2,51.67,0.95,1008.5,31.2,239.7,64,68,0,4.15,5.7,8,3,90,0,0.05,31.5
1537,34.87,6.9,73.1,37.16,0.52,1000.8,100.8,181.5,44,56,0,3.69,2.4,12,2,80,1,0.32,16.6
1538,34.31,3.1,67.5,35.45,0.17,1009.5,70.7,228.5,2,2,0,3.92,0.0,18,0,93,0,0.02,14.2
1539,33.84,2.2,57.3,32.69,0.77,1011.4,40.3,230.7,48,45,0,3.81,8.4,13,3,99,0,0.08,13.3
1540,42.15,13.1,29.2,15.42,0.19,1011.8,348.7,661.3,8,93,1,3.28,1.6,13,1,37,3,0.89,0.0
1541,38.08,5.1,78.1,20.04,0.33,1001.6,179.5,445.6,0,10,0,3.35,0.0,3,3,55,2,0.61,1.6
1542,35.51,2.6,45.0,29.58,0.59,1004.5,132.0,309.8,2,-11,0,3.73,0.0,0,1,71,1,0.37,10.1
1543,30.96,4.3,38.2,22.76,0.46,1011.0,200.6,515.3,19,15,1,3.52,0.7,13,1,55,2,0.62,4.0
1544,35.15,5.8,61.6,38.75,0.28,1021.5,52.2,241.6,10,8,1,3.82,0.0,6,1,92,0,0.02,17.3
1545,34.48,4.1,58.5,43.95,0.16,1018.3,59.9,222.0,3,7,0,4.07,0.0,4,1,95,0,0.07,21.2
1546,33.98,2.7,56.0,42.09,1.0,1011.8,35.9,214.2,75,72,0,3.89,4.3,15,1,88,0,0.07,22.7
1547,34.51,5.4,62.7,47.83,0.2,1002.0,34.6,228.7,7,7,0,4.1,0.0,6,3,89,0,0.08,24.6
1548,35.11,5.7,58.9,36.58,0.24,999.9,68.7,244.8,6,3,0,4.02,0.0,0,3,90,0,0.03,15.4
1549,32.85,4.5,53.6,36.94,0.57,1013.2,147.9,201.8,35,44,0,3.67,0.0,17,1,78,1,0.42,16.6
1550,38.62,6.2,84.6,29.04,0.44,1018.0,246.7,470.7,0,1,0,3.37,0.0,6,2,66,2,0.62,9.4
1551,33.09,1.5,50.8,24.71,0.46,1009.6,126.6,327.1,3,18,1,3.6,0.0,19,0,83,1,0.35,5.7
1552,35.03,4.6,60.3,32.77,1.0,1000.0,61.3,243.9,93,90,0,3.81,5.8,15,3,88,0,0.08,13.8
1553,37.52,1.4,88.4,23.11,0.27,1013.2,171.4,484.4,10,15,0,3.56,2.0,8,0,45,2,0.74,4.1
1554,34.65,3.6,57.9,39.86,1.0,1012.8,74.1,231.4,87,86,0,4.0,4.8,16,2,98,0,0.1,20.6
1555,29.91,2.7,43.8,24.31,0.48,999.0,184.9,503.3,1,-9,0,3.44,0.0,21,3,57,2,0.69,5.3
1556,32.08,3.6,77.7,35.77,0.53,1013.8,88.6,325.3,0,12,0,3.68,0.0,6,1,80,1,0.26,15.5
1557,34.15,4.9,60.2,39.74,0.17,1003.5,52.2,215.0,2,3,0,4.16,0.0,1,2,91,0,0.03,17.8
1558,34.19,5.8,66.1,33.84,0.2,1003.3,63.3,233.5,4,4,0,3.93,0.0,18,3,96,0,0.03,13.0
1559,34.28,6.2,63.2,39.31,0.15,1011.7,67.7,217.3,4,2,0,3.91,0.0,0,3,92,0,0.06,17.4
1560,34.2,3.9,70.3,35.5,0.54,1010.0,87.9,192.0,28,20,0,3.67,1.4,11,1,80,1,0.44,15.2
1561,35.35,8.2,69.5,28.28,0.47,1003.6,127.1,189.0,2,-1,0,3.63,0.0,18,2,72,1,0.29,8.8
1562,32.36,1.5,70.5,34.02,0.51,1019.0,148.5,190.4,0,-4,0,3.71,0.0,1,3,72,1,0.26,13.9
1563,36.12,9.1,73.0,37.42,0.62,1007.9,92.9,193.0,1,-9,0,3.6,0.0,3,2,83,1,0.26,17.2
1564,37.83,5.1,87.6,20.42,0.29,1008.1,160.1,481.0,0,0,0,3.47,0.0,2,2,56,2,0.58,1.9
1565,30.74,-3.0,82.6,20.38,0.26,1012.4,251.3,490.7,28,45,0,3.53,2.0,14,3,46,2,0.51,1.8
1566,34.09,5.7,58.7,50.64,0.75,1017.6,73.8,223.7,47,48,0,4.17,6.1,15,0,93,0,0.07,29.6
1567,24.1,4.1,92.7,16.66,0.08,1013.3,320.1,642.1,8,50,1,3.17,0.3,11,3,38,3,0.88,0.0
1568,36.53,4.4,69.5,31.22,0.65,1012.5,97.6,322.0,21,20,0,3.51,0.0,17,0,71,1,0.33,11.7
1569,34.16,4.4,67.7,35.72,0.99,999.6,57.3,217.2,69,65,0,4.16,5.6,16,2,94,0,0.07,16.6
1570,36.29,8.6,71.0,29.63,0.72,1020.4,113.0,340.8,43,54,0,3.76,0.0,17,2,84,1,0.33,10.4
1571,34.54,5.0,67.5,46.95,0.22,1014.5,49.3,236.5,5,3,0,3.89,0.0,0,0,89,0,0.08,23.9
1572,34.03,4.7,60.4,30.28,1.0,998.6,46.7,229.2,83,80,0,3.82,8.7,15,0,92,0,0.12,11.5
1573,35.19,6.0,61.6,42.5,0.26,1000.3,63.5,211.3,10,8,0,3.89,0.0,1,2,90,0,0.07,20.4
1574,34.91,3.0,58.7,30.66,0.1,1009.8,53.7,237.0,2,-3,0,3.86,0.0,6,0,91,0,0.04,10.2
1575,35.19,4.8,62.4,46.6,0.2,1007.1,59.0,221.0,6,7,0,4.06,0.0,22,2,96,0,0.05,23.6
1576,34.89,3.5,63.2,32.85,0.22,1021.4,32.5,215.8,5,0,0,3.94,0.0,4,2,95,0,0.09,12.2
1577,34.72,5.0,61.7,48.72,0.17,1008.4,63.1,238.9,3,6,0,4.14,0.0,3,1,89,0,0.01,25.2
1578,28.51,1.3,81.2,25.57,0.45,1011.2,187.5,508.9,0,17,0,3.4,0.0,22,0,64,2,0.61,6.4
1579,33.82,4.6,57.1,41.81,0.79,999.0,74.0,234.3,49,48,0,3.83,8.3,9,2,89,0,0.04,21.7
1580,28.61,-8.3,84.9,27.62,0.42,1016.9,241.2,548.8,0,18,0,3.41,0.0,2,0,59,2,0.49,8.1
1581,39.81,16.8,86.1,25.99,0.47,999.1,244.7,473.0,26,49,0,3.42,2.4,16,0,54,2,0.69,6.8
1582,34.08,4.8,55.9,43.94,1.0,1000.8,34.7,243.0,94,97,0,3.93,4.0,8,0,90,0,0.09,24.5
1583,34.43,4.3,61.5,47.75,0.23,999.7,48.6,230.0,6,1,0,3.91,0.0,18,0,95,0,0.1,24.7
1584,34.93,5.8,64.9,40.07,0.2,1003.3,47.5,221.0,4,1,0,3.9,0.0,6,0,99,0,0.02,18.2
1585,34.68,3.4,63.0,35.43,1.0,1007.7,73.6,225.7,78,76,0,4.08,9.0,14,2,90,0,0.04,16.4
1586,34.34,3.6,57.9,50.69,0.93,998.9,49.2,238.3,62,60,0,3.93,8.6,9,0,89,0,0.05,30.5
1587,33.42,1.2,46.5,27.93,0.53,1013.3,99.7,373.1,0,-14,0,3.66,0.0,0,3,82,1,0.28,8.6
1588,34.52,2.7,61.1,30.56,1.0,1016.4,70.4,218.6,91,87,0,4.1,3.5,16,2,95,0,0.02,11.7
1589,35.07,3.8,62.7,41.61,0.15,1021.8,66.4,238.6,2,4,0,3.97,0.0,7,3,94,0,0.07,19.3
1590,33.93,3.6,58.7,48.68,0.92,1007.8,33.9,244.0,62,62,0,3.89,7.2,8,0,98,0,0.07,28.6
1591,34.03,3.5,62.4,45.99,0.15,1017.1,34.9,237.2,2,0,0,4.13,0.0,22,2,92,0,0.09,22.9
1592,34.37,3.3,59.5,48.29,0.27,1014.7,62.4,235.1,9,14,0,3.88,0.0,18,1,92,0,0.07,25.3
1593,34.8,3.3,57.0,48.61,0.26,1013.8,71.3,237.7,10,10,0,4.05,0.0,4,2,90,0,0.1,25.5
1594,33.25,0.2,77.3,32.53,0.57,1017.8,100.7,203.7,50,64,1,3.5,2.8,12,3,85,1,0.36,12.7
1595,34.8,4.7,60.1,42.26,1.0,1012.3,45.3,223.8,91,95,0,4.09,5.7,14,1,97,0,0.05,22.9
1596,42.07,1.1,91.9,15.75,0.07,1012.0,397.0,603.1,11,60,0,3.34,1.4,0,0,24,3,0.98,0.0
1597,34.65,3.9,66.1,51.67,0.16,1016.0,32.5,210.8,4,5,0,4.1,0.0,4,2,89,0,0.1,27.6
1598,34.38,3.4,66.0,43.79,0.21,1010.3,50.7,229.7,6,10,0,4.13,0.0,2,2,98,0,0.01,21.3
1599,34.22,4.1,67.6,40.52,0.25,1009.9,67.4,231.9,10,11,0,3.83,0.0,20,1,92,0,0.04,18.7
1600,33.98,1.4,48.3,34.81,0.59,1000.9,105.6,340.6,28,15,0,3.55,3.1,14,1,82,1,0.39,14.8
1601,35.01,5.5,52.5,32.51,0.56,998.4,95.1,356.5,60,58,0,3.82,4.0,12,0,84,1,0.22,12.7
1602,34.61,3.0,55.9,33.08,0.24,1002.2,55.7,218.0,4,4,0,4.14,0.0,7,1,95,0,0.1,12.4
1603,34.16,5.1,66.0,36.89,0.22,1021.1,55.5,239.6,4,1,0,3.9,0.0,19,1,96,0,0.04,15.6
1604,35.5,5.7,69.1,24.65,0.52,1018.2,148.2,310.9,1,-7,0,3.68,0.0,23,3,85,1,0.28,5.7
1605,34.72,6.1,64.0,47.16,1.0,1015.1,64.7,241.8,84,81,0,3.82,8.6,10,2,99,0,0.07,27.5
1606,22.7,-10.9,93.8,15.33,0.14,1011.6,329.5,716.7,3,48,1,3.28,0.4,8,3,33,3,0.84,0.0
1607,35.46,8.9,52.2,34.69,0.47,1009.5,97.7,209.3,57,52,0,3.79,2.3,15,3,72,1,0.31,14.4
1608,23.31,-14.2,26.3,14.73,0.08,1011.0,323.3,770.3,7,85,0,3.1,1.7,6,3,12,3,0.82,0.0
1609,27.69,-7.3,30.2,17.58,0.09,1010.5,294.9,608.1,10,47,0,3.3,1.6,11,3,27,3,0.79,0.0
1610,34.42,4.2,64.3,37.68,0.21,1001.3,74.2,236.7,6,9,0,3.8,0.0,6,0,88,0,0.08,16.2
1611,30.73,8.4,84.7,23.26,0.29,1006.7,203.0,544.3,25,30,0,3.4,1.7,15,2,45,2,0.66,4.3
1612,34.67,6.2,64.0,49.3,0.18,1003.8,64.6,234.9,4,5,0,3.88,0.0,2,0,95,0,0.01,25.7
1613,34.54,1.7,77.0,26.76,0.57,1011.4,128.5,206.3,5,-2,0,3.7,0.0,1,1,74,1,0.45,7.6
1614,37.77,14.8,87.9,23.06,0.31,998.5,202.6,474.0,3,26,0,3.38,0.0,19,0,53,2,0.56,4.1
1615,34.61,2.8,55.1,30.6,0.24,1017.9,60.9,220.1,7,10,0,3.99,0.0,3,3,97,0,0.04,10.4
1616,34.21,2.9,56.5,42.61,0.3,1015.0,30.3,238.6,8,12,0,4.07,0.0,5,0,93,0,0.03,20.6
1617,35.34,5.3,75.9,37.78,0.62,1007.7,120.9,330.3,55,46,0,3.58,5.6,11,1,79,1,0.39,17.5
1618,33.87,4.3,56.4,37.03,0.79,1003.3,35.2,221.5,50,50,0,3.98,7.4,10,1,90,0,0.07,17.3
1619,33.83,2.6,58.1,49.6,1.0,1018.4,41.5,243.7,91,94,0,4.03,4.1,14,2,89,0,0.07,29.8
1620,35.19,5.4,57.9,44.54,1.0,1008.7,73.1,221.5,84,83,0,3.82,7.6,9,1,94,0,0.05,25.0
1621,34.06,5.7,60.8,46.69,0.17,1021.9,56.7,229.2,2,1,0,3.97,0.0,19,0,98,0,0.04,23.5
1622,27.47,-3.8,94.1,14.81,0.08,1004.5,401.7,701.6,2,53,1,3.18,1.6,0,2,41,3,0.79,0.0
1623,34.51,3.2,62.5,45.11,0.84,1012.5,53.2,231.6,54,49,0,4.14,7.6,13,0,99,0,0.09,24.9
1624,35.0,4.0,62.7,50.57,0.28,1019.2,51.0,232.2,7,8,0,3.88,0.0,20,3,95,0,0.07,27.3
1625,29.46,6.7,88.4,27.73,0.31,1019.8,246.1,491.7,0,14,1,3.47,0.0,21,2,52,2,0.59,8.1
1626,34.26,1.3,70.8,35.53,0.66,1005.4,122.9,203.5,5,10,0,3.74,0.0,18,0,78,1,0.36,15.6
1627,34.61,5.0,65.8,44.39,0.21,1020.5,63.5,214.7,7,6,0,3.93,0.0,3,0,99,0,0.07,21.8
1628,34.61,2.7,67.0,44.01,0.3,1006.7,39.4,231.4,7,12,0,3.98,0.0,23,2,97,0,0.08,21.8
1629,34.11,2.7,63.7,31.58,1.0,1014.6,44.8,233.3,91,94,0,4.11,9.0,10,3,95,0,0.08,12.7
1630,32.47,3.4,49.2,26.71,0.63,1001.8,147.2,372.1,5,17,0,3.5,0.0,1,3,76,1,0.33,7.6
1631,34.41,1.0,70.4,31.76,0.63,1014.4,97.3,198.1,1,16,1,3.57,0.0,6,1,74,1,0.22,12.1
1632,34.44,4.5,59.1,43.71,0.7,999.8,60.2,221.6,47,46,0,3.82,4.3,12,2,92,0,0.02,23.1
1633,39.49,8.5,81.8,20.41,0.28,1017.2,205.1,558.4,9,-9,0,3.36,3.9,13,2,56,2,0.55,1.9
1634,32.52,1.3,77.3,29.86,0.46,1013.2,123.8,184.4,20,31,0,3.54,1.8,12,0,77,1,0.42,10.1
1635,34.39,5.1,64.0,38.13,0.88,998.2,41.2,210.2,56,56,0,3.93,4.2,11,3,99,0,0.05,18.6
1636,34.91,5.7,53.3,34.12,0.47,1007.0,99.1,194.6,32,35,0,3.64,1.1,15,3,77,1,0.24,13.9
1637,27.57,-12.6,95.6,20.64,0.17,998.6,297.6,564.3,7,77,1,3.16,1.2,21,1,42,3,0.87,2.0
1638,40.93,16.6,92.7,17.05,0.13,1003.7,301.3,621.1,0,88,1,3.04,0.4,23,0,32,3,0.79,0.0
1639,34.69,6.0,65.9,43.41,0.24,1008.0,63.3,215.5,8,13,0,3.89,0.0,21,1,90,0,0.06,21.1
1640,39.28,2.4,81.1,25.6,0.37,999.5,205.4,427.6,2,21,0,3.57,0.0,1,1,62,2,0.69,6.3
1641,34.72,5.2,65.8,39.27,0.18,1011.9,63.6,210.9,3,0,0,3.91,0.0,6,1,94,0,0.06,17.4
1642,33.82,4.0,62.4,39.68,0.26,1008.9,66.8,238.8,8,7,0,4.11,0.0,4,2,93,0,0.05,18.0
1643,34.57,3.0,62.0,36.0,1.0,1010.3,30.6,210.1,84,88,0,4.09,3.8,14,2,90,0,0.06,16.9
1644,23.84,-0.5,88.5,18.81,0.06,1009.8,359.8,667.9,2,81,0,3.13,0.2,19,3,22,3,0.79,0.5
1645,34.34,2.9,64.3,45.18,0.23,1013.3,54.4,210.4,5,1,0,3.92,0.0,20,3,97,0,0.06,22.5
1646,34.07,2.9,56.6,42.25,0.19,1000.0,37.8,236.7,6,3,0,4.06,0.0,4,3,94,0,0.04,19.9
1647,23.57,-10.7,91.5,19.46,0.17,1015.4,409.6,577.3,0,95,0,3.31,0.7,19,0,26,3,0.79,1.0
1648,28.9,5.4,84.0,26.99,0.41,1020.2,197.3,482.0,3,11,0,3.32,0.0,1,3,47,2,0.49,7.6
1649,34.46,3.4,65.6,30.26,0.11,1013.0,52.3,235.8,2,-1,0,3.91,0.0,18,0,98,0,0.06,9.8
1650,33.82,3.2,63.8,47.39,0.26,1018.8,57.9,241.0,7,11,0,4.06,0.0,22,1,93,0,0.08,24.5
1651,34.85,5.8,60.9,33.33,0.79,1007.7,43.9,239.1,50,50,0,4.09,4.9,13,2,88,0,0.08,13.9
1652,33.01,0.6,77.4,30.42,0.66,1007.5,136.1,182.8,1,-7,0,3.58,0.0,3,2,83,1,0.31,11.0
1653,33.96,2.8,63.8,37.56,0.3,1010.5,47.0,242.1,10,10,0,3.97,0.0,18,3,88,0,0.08,16.4
1654,33.91,4.6,58.5,41.07,0.18,1011.6,57.6,228.0,5,5,0,4.06,0.0,19,3,92,0,0.06,18.9
1655,34.16,2.8,64.9,49.83,0.12,1021.1,44.3,244.1,3,-1,0,4.15,0.0,18,3,99,0,0.07,25.9
1656,36.31,5.1,51.0,29.0,0.61,1014.6,132.2,204.6,24,16,1,3.73,1.3,8,3,76,1,0.36,9.6
1657,28.62,-1.7,82.6,29.32,0.25,1019.2,175.5,506.3,20,42,0,3.39,0.0,17,0,63,2,0.7,9.3
1658,32.68,0.9,75.6,30.26,0.55,1020.1,103.3,187.7,54,47,0,3.7,5.7,15,0,85,1,0.44,10.6
1659,40.7,7.1,91.7,16.41,0.07,1010.1,344.9,673.1,12,64,0,3.06,0.9,21,3,25,3,0.97,0.0
1660,34.56,2.9,61.0,35.68,0.25,1020.2,51.2,220.3,7,10,0,3.83,0.0,20,3,89,0,0.04,14.6
1661,35.05,4.9,55.0,37.32,0.26,998.7,44.8,231.1,4,6,0,4.02,0.0,4,1,91,0,0.04,16.0
1662,39.76,15.7,80.7,29.21,0.27,1020.1,231.9,513.7,3,-10,0,3.47,0.0,4,2,67,2,0.59,9.3
1663,34.39,6.2,63.0,38.33,0.15,1018.1,53.3,240.3,5,1,0,4.04,0.0,1,3,91,0,0.04,16.6
1664,39.5,15.4,35.6,24.57,0.47,999.8,201.4,510.8,2,1,0,3.56,0.0,21,1,48,2,0.7,5.5
1665,34.99,4.9,62.2,39.16,0.68,1007.0,52.0,236.5,43,44,0,3.93,0.0,17,0,93,0,0.1,18.9
1666,34.97,5.5,56.0,44.97,1.0,1012.0,71.9,215.8,94,97,0,4.16,8.5,11,3,96,0,0.07,25.4
1667,35.09,6.8,62.9,51.86,1.0,1003.3,64.3,216.1,72,69,0,3.97,3.7,10,2,91,0,0.03,32.0
1668,40.03,3.1,86.7,22.08,0.36,1016.0,235.5,443.5,1,-18,0,3.43,0.0,21,1,59,2,0.56,3.3
1669,35.12,5.3,64.1,40.18,0.77,1003.4,65.0,216.5,49,52,1,3.89,0.0,17,3,95,0,0.01,20.1
1670,40.52,11.1,92.3,19.69,0.18,1002.6,393.6,611.2,10,74,0,3.22,0.7,8,3,40,3,0.83,1.2
1671,38.59,4.7,86.4,23.56,0.4,1014.1,165.6,466.3,2,15,1,3.58,0.0,20,1,52,2,0.69,4.6
1672,34.94,4.8,65.5,30.92,0.22,1015.4,71.5,210.8,4,3,0,3.93,0.0,4,1,94,0,0.04,10.6
1673,42.73,11.1,30.8,16.52,0.15,1018.2,314.0,573.9,7,38,0,3.3,0.8,22,1,19,3,0.91,0.0
1674,33.43,4.6,49.6,27.2,0.5,1009.2,145.3,347.1,51,59,0,3.8,5.8,10,3,80,1,0.24,7.9
1675,34.72,4.7,60.5,42.82,0.23,998.6,37.3,233.7,6,6,0,4.16,0.0,22,3,88,0,0.06,20.5
1676,33.92,5.3,67.3,41.26,0.88,1003.4,32.1,240.1,55,59,0,4.16,0.0,17,2,94,0,0.06,21.5
1677,33.87,4.6,66.6,44.82,0.74,1009.0,54.7,244.9,42,45,0,3.88,6.0,11,3,91,0,0.1,24.3
1678,34.52,5.1,61.0,39.49,0.27,1009.9,74.9,242.4,7,11,0,4.15,0.0,4,3,92,0,0.08,17.9
1679,33.78,0.6,76.9,31.88,0.62,1011.4,106.1,200.6,3,-8,0,3.61,0.0,18,2,79,1,0.29,12.2
1680,40.83,16.7,33.1,15.15,0.18,1005.2,291.5,764.6,7,94,1,3.11,1.7,19,2,34,3,0.9,0.0
1681,34.21,3.1,56.9,32.98,1.0,1001.4,66.2,211.4,91,96,0,4.14,6.0,11,3,99,0,0.01,14.0
1682,31.43,-0.9,88.3,20.1,0.43,1017.1,238.6,523.3,2,0,0,3.6,0.0,1,1,54,2,0.6,1.6
1683,34.92,4.5,56.2,40.52,0.18,1004.1,54.8,211.4,4,4,0,4.07,0.0,0,2,95,0,0.04,18.5
1684,29.63,1.7,87.9,28.0,0.44,999.6,168.7,555.3,0,-7,0,3.37,0.0,4,1,67,2,0.7,8.5
1685,36.28,6.3,72.2,25.63,0.46,1021.9,97.1,361.9,0,9,0,3.53,0.0,6,3,76,1,0.37,6.5
1686,35.0,6.4,62.3,41.99,0.2,1000.8,37.3,228.4,2,5,0,3.94,0.0,1,0,93,0,0.06,19.7
1687,36.17,6.3,69.5,35.43,0.51,1021.8,128.6,319.3,4,12,0,3.55,0.0,18,0,82,1,0.39,15.1
1688,31.43,9.0,84.0,20.36,0.45,1019.3,216.3,506.6,3,1,1,3.37,0.0,22,0,50,2,0.54,1.9
1689,24.21,-10.2,91.9,16.41,0.19,1001.6,308.4,669.4,12,80,0,3.12,1.4,7,2,39,3,0.85,0.0
1690,33.0,-0.8,76.4,33.13,0.68,1021.3,128.0,195.1,0,-13,0,3.77,0.0,2,3,84,1,0.28,13.5
1691,29.7,-8.1,35.2,28.63,0.49,1003.9,194.5,505.1,3,21,0,3.48,0.0,6,3,49,2,0.71,9.1
1692,34.49,5.8,64.6,40.9,0.24,1005.2,44.3,238.7,2,6,0,3.82,0.0,22,3,91,0,0.06,19.0
1693,34.55,3.1,61.4,34.24,0.33,1009.8,42.8,234.4,10,13,0,3.98,0.0,0,3,88,0,0.08,13.6
1694,37.49,0.8,88.4,26.2,0.28,1010.5,234.3,469.8,0,-7,0,3.43,0.0,4,2,51,2,0.49,6.7
1695,34.56,5.7,66.8,48.51,0.24,1004.1,54.7,227.1,8,12,0,4.0,0.0,5,1,99,0,0.01,25.3
1696,35.06,5.7,58.6,32.16,1.0,1002.0,49.4,226.8,85,84,0,3.85,5.7,11,2,93,0,0.02,13.3
1697,33.97,4.5,59.7,35.57,0.69,999.6,43.6,228.0,47,46,0,4.01,7.4,14,3,99,0,0.09,15.7
1698,34.23,5.1,66.9,41.36,0.64,1021.3,68.7,240.7,44,40,0,3.81,5.3,13,3,98,0,0.05,20.8
1699,34.4,6.2,73.1,30.33,0.72,1006.1,101.6,203.4,34,34,0,3.57,5.4,8,1,80,1,0.37,11.0
1700,35.78,3.4,70.3,37.71,0.49,1009.3,85.5,340.1,3,8,0,3.83,0.0,18,2,82,1,0.44,17.0
1701,35.13,8.9,51.9,31.49,0.63,1017.0,133.3,191.7,53,45,0,3.83,2.6,8,1,84,1,0.37,11.9
1702,34.8,5.8,62.5,41.96,0.16,1017.6,48.3,242.2,7,2,0,4.06,0.0,6,2,88,0,0.04,19.6
1703,34.06,5.6,64.7,33.8,0.18,1017.5,51.3,226.2,2,3,0,4.07,0.0,20,2,99,0,0.07,12.9
1704,34.66,4.7,60.0,48.54,0.22,1021.2,55.9,220.3,3,5,0,3.97,0.0,19,2,90,0,0.06,25.3
1705,42.99,20.4,32.8,17.23,0.16,1007.8,367.3,652.8,4,69,1,3.26,1.2,3,3,33,3,0.83,0.0
1706,31.64,-0.4,83.4,20.9,0.25,1013.3,169.1,553.8,0,-17,0,3.58,0.0,6,1,67,2,0.51,2.3
1707,33.9,2.5,64.6,36.64,1.0,1017.2,31.8,219.5,89,93,0,4.12,4.5,10,3,98,0,0.09,17.5
1708,35.78,9.4,53.0,30.61,0.55,1001.3,98.1,296.9,54,64,0,3.67,6.0,10,2,76,1,0.23,11.0
1709,34.44,3.7,64.2,32.86,1.0,1010.5,34.3,212.9,73,76,0,4.12,8.3,10,3,88,0,0.12,13.9
1710,34.81,2.8,55.0,31.67,0.27,1018.6,62.7,214.2,8,4,0,3.95,0.0,19,2,89,0,0.08,11.3
1711,34.2,6.3,46.6,34.77,0.59,1022.0,134.9,194.7,5,16,0,3.73,0.0,7,0,75,1,0.28,14.7
1712,27.03,-11.2,29.1,16.38,0.08,1011.2,278.5,678.9,1,48,0,3.05,1.5,21,3,29,3,0.93,0.0
1713,34.6,3.3,62.6,33.26,0.21,1013.5,57.7,233.3,8,3,0,4.12,0.0,5,1,91,0,0.07,12.5
1714,34.23,4.4,64.9,48.24,0.66,1017.5,60.1,214.7,46,41,0,3.98,8.1,11,3,88,0,0.09,27.0
1715,34.52,5.6,64.5,34.95,0.97,1010.1,71.4,234.7,67,71,0,4.1,7.4,15,0,96,0,0.07,15.8
